timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600054.060,4.395,26.855,26.855,1.465,70.801
1584600054.063,-2.441,27.344,28.809,-50.781,-0.977
1584600054.067,38.086,31.738,29.785,40.527,-5.859
1584600054.071,50.781,32.715,29.297,103.516,10.742
1584600054.075,15.137,30.273,30.273,20.996,18.555
1584600054.079,-6.836,27.832,29.785,-55.176,22.949
1584600054.083,27.832,32.227,35.156,17.090,-4.395
1584600054.087,54.688,35.156,34.668,101.562,23.926
1584600054.091,25.879,30.762,26.367,46.387,76.172
1584600054.095,-8.301,27.832,26.855,-48.340,56.641
1584600054.099,11.719,30.273,30.273,-23.438,26.855
1584600054.102,45.898,29.785,32.227,80.078,39.062
1584600054.106,35.156,31.250,32.227,76.660,42.480
1584600054.110,-3.906,32.227,28.320,-32.715,56.641
1584600054.114,2.441,29.297,28.809,-51.758,40.039
1584600054.118,39.551,28.320,32.227,57.129,11.230
1584600054.122,44.922,32.227,29.297,97.656,-17.578
1584600054.126,14.648,31.250,27.832,9.766,-3.906
1584600054.130,-10.742,25.391,29.785,-54.688,45.898
1584600054.134,16.113,25.391,32.715,26.855,27.344
1584600054.138,29.785,24.902,35.645,102.051,36.133
1584600054.142,-2.441,19.531,33.203,22.949,41.504
1584600054.145,-16.602,17.090,32.715,-58.105,14.648
1584600054.149,22.949,20.508,37.109,-0.488,43.457
1584600054.153,53.223,27.832,35.645,94.727,65.918
1584600054.157,29.785,26.855,33.691,56.641,61.523
1584600054.161,-7.812,17.578,33.691,-47.852,55.664
1584600054.165,4.395,18.066,33.691,-34.668,31.738
1584600054.169,47.852,25.391,34.668,79.590,21.484
1584600054.173,40.039,23.926,32.715,89.844,41.992
1584600054.177,-1.465,18.555,26.855,-15.625,49.316
1584600054.181,3.906,22.461,28.809,-40.527,18.555
1584600054.185,46.875,32.715,36.621,64.453,-22.461
1584600054.188,56.641,31.738,43.945,117.676,23.926
1584600054.192,10.742,20.020,37.109,13.672,30.762
1584600054.196,-9.766,17.090,31.738,-59.570,-1.953
1584600054.200,32.715,21.484,36.133,29.785,32.227
1584600054.204,52.734,22.949,33.203,111.328,12.695
1584600054.208,15.625,20.508,31.738,40.527,16.113
1584600054.212,-15.625,19.043,32.715,-53.711,51.270
1584600054.216,15.625,22.949,36.133,-3.906,19.043
1584600054.220,55.176,27.344,38.574,101.562,-12.695
1584600054.224,36.133,25.879,35.156,68.848,6.836
1584600054.227,-4.395,21.973,33.691,-43.945,52.734
1584600054.231,10.254,20.508,37.598,-36.133,108.398
1584600054.235,55.176,26.367,41.992,76.660,85.449
1584600054.239,46.387,27.344,40.039,94.238,28.809
1584600054.243,-0.977,21.484,38.086,-12.207,14.160
1584600054.247,0.000,24.414,40.039,-46.875,23.438
1584600054.251,45.410,30.273,42.480,47.852,25.391
1584600054.255,53.711,30.273,42.480,103.516,25.391
1584600054.259,17.090,28.320,39.062,20.508,14.648
1584600054.263,0.000,27.832,33.691,-49.805,15.625
1584600054.267,34.668,30.762,34.180,19.531,5.371
