timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600795.102,30.273,8.789,52.734,61.035,40.527
1584600795.106,54.688,12.695,51.758,226.074,30.762
1584600795.110,16.602,8.301,49.316,63.477,6.348
1584600795.114,-11.230,5.371,41.016,-142.578,23.438
1584600795.118,21.973,17.578,42.969,-11.230,26.367
1584600795.122,64.453,24.414,45.898,209.473,38.574
1584600795.126,50.293,15.137,43.457,126.953,81.543
1584600795.130,-1.953,6.348,40.527,-113.770,57.129
1584600795.134,10.254,16.602,44.434,-75.684,22.949
1584600795.138,58.105,29.785,48.828,182.129,60.059
1584600795.142,51.758,23.438,40.527,187.500,54.688
1584600795.145,8.301,11.230,30.762,-62.500,0.977
1584600795.149,7.812,12.207,31.738,-123.047,21.484
1584600795.153,49.805,16.113,39.062,114.746,49.316
1584600795.157,73.730,17.578,41.016,210.938,14.160
1584600795.161,39.062,16.602,34.668,-0.488,19.531
1584600795.165,1.953,14.648,31.738,-149.902,53.223
1584600795.169,24.414,19.531,36.133,36.621,42.969
1584600795.173,47.363,24.902,37.598,223.145,56.641
1584600795.177,32.227,20.508,35.156,86.426,85.449
1584600795.181,21.484,14.160,30.273,-135.742,35.645
1584600795.185,42.969,17.090,32.227,-32.715,7.812
1584600795.188,51.758,23.926,41.016,208.984,52.734
1584600795.192,36.621,23.926,39.551,151.855,63.965
1584600795.196,2.441,17.578,34.668,-99.609,31.250
1584600795.200,9.277,20.508,36.133,-90.332,10.742
1584600795.204,42.969,25.879,33.691,158.203,19.531
1584600795.208,41.016,15.625,30.762,189.453,63.477
1584600795.212,11.230,8.301,27.344,-54.688,24.414
1584600795.216,13.184,18.066,31.250,-140.625,-37.598
1584600795.220,41.016,20.996,39.551,93.750,-26.367
1584600795.224,51.270,20.996,34.668,217.773,-2.930
1584600795.227,26.855,18.066,27.832,15.625,49.316
1584600795.231,7.812,18.066,25.879,-157.715,66.406
1584600795.235,43.945,29.785,28.320,12.695,-6.836
1584600795.239,54.688,32.715,33.203,210.449,-16.113
1584600795.243,24.414,28.320,32.715,89.844,33.203
1584600795.247,18.555,27.832,28.809,-143.066,61.035
1584600795.251,47.852,26.367,25.879,-67.383,63.477
1584600795.255,59.082,24.414,28.809,178.711,26.855
1584600795.259,27.344,20.996,32.227,147.461,-16.602
1584600795.263,7.812,23.926,30.762,-102.051,15.137
1584600795.267,16.602,29.297,29.785,-114.746,38.574
1584600795.270,26.855,27.344,31.738,137.695,47.852
1584600795.274,24.414,20.996,30.762,190.430,24.414
1584600795.278,0.000,18.555,25.879,-45.410,41.016
1584600795.282,-8.301,21.484,26.855,-150.391,33.203
1584600795.286,27.344,27.832,32.227,69.336,24.414
1584600795.290,48.828,30.273,31.250,216.309,40.039
1584600795.294,39.062,26.367,25.391,34.180,42.480
1584600795.298,21.484,22.461,23.438,-150.879,20.020
1584600795.302,41.016,25.391,30.273,10.254,30.762
1584600795.306,66.406,28.809,37.109,229.004,45.898
1584600795.310,46.875,20.508,35.645,121.582,23.926
1584600795.313,8.789,14.160,28.809,-122.070,20.020
1584600795.317,30.762,33.691,28.320,-63.477,49.316
1584600795.321,69.336,48.828,25.879,178.711,51.758
1584600795.325,60.059,36.621,19.531,153.320,51.758
1584600795.329,30.762,27.344,13.672,-104.004,50.781
1584600795.333,30.762,31.738,16.602,-129.883,67.383
1584600795.337,46.387,36.621,24.902,122.070,23.438
1584600795.341,44.434,35.156,25.879,205.078,13.184
1584600795.345,31.250,27.344,22.461,-9.766,78.125
1584600795.349,26.367,24.414,21.973,-147.461,86.426
1584600795.352,58.105,32.715,23.438,51.758,59.570
1584600795.356,79.590,32.715,24.414,219.727,7.812
1584600795.360,46.875,22.949,24.414,60.059,46.875
1584600795.364,11.719,17.578,21.484,-144.043,87.891
1584600795.368,31.250,21.973,26.367,-23.926,10.742
1584600795.372,55.176,31.738,34.180,206.055,5.859
1584600795.376,43.457,32.715,32.715,129.883,44.922
1584600795.380,17.090,25.391,25.391,-123.047,17.578
1584600795.384,30.273,24.902,20.996,-90.332,-1.465
1584600795.388,65.430,32.227,25.391,164.551,42.480
1584600795.392,65.430,34.668,25.879,177.246,29.297
1584600795.395,25.391,25.879,20.020,-65.918,-19.531
1584600795.399,6.348,24.902,22.461,-126.953,30.762
1584600795.403,44.922,34.668,30.762,106.445,34.668
1584600795.407,60.059,32.227,28.320,200.195,40.039
1584600795.411,14.648,22.461,21.973,-5.859,48.340
1584600795.415,-8.789,24.902,25.391,-146.484,14.648
1584600795.419,30.273,33.691,29.785,42.480,47.852
1584600795.423,68.359,36.133,30.273,217.773,33.691
1584600795.427,56.641,30.762,28.320,67.871,-1.465
1584600795.431,12.207,25.391,26.855,-146.484,43.457
1584600795.435,15.625,33.691,30.273,-37.598,46.387
1584600795.438,44.922,37.598,31.738,194.824,-30.273
1584600795.442,24.902,25.879,25.391,129.883,-20.508
1584600795.446,-11.230,14.160,21.973,-123.047,70.801
1584600795.450,2.441,20.996,23.926,-105.469,92.285
1584600795.454,42.480,32.715,27.832,148.438,34.180
1584600795.458,35.156,31.250,31.738,179.199,-9.277
1584600795.462,4.883,22.461,30.762,-51.270,7.324
1584600795.466,6.836,23.926,28.809,-136.719,12.207
1584600795.470,45.410,32.715,35.645,89.355,-5.371
1584600795.474,56.152,32.227,36.621,218.750,36.621
1584600795.477,21.484,22.949,26.367,20.508,18.066
1584600795.481,15.137,21.973,20.020,-163.086,-44.434
1584600795.485,44.434,30.273,20.996,4.395,-37.109
1584600795.489,53.711,32.227,25.391,210.938,-16.602
1584600795.493,30.273,29.297,29.297,88.867,26.855
1584600795.497,15.137,22.949,32.227,-143.555,-26.855
1584600795.501,35.156,22.949,37.109,-61.035,-28.809
1584600795.505,60.059,25.879,39.062,185.547,96.191
1584600795.509,42.969,21.973,34.668,148.926,78.613
1584600795.513,6.348,23.926,29.297,-96.680,9.277
1584600795.517,9.766,28.320,34.180,-105.469,43.457
1584600795.520,47.363,30.273,39.551,139.648,27.344
1584600795.524,47.852,28.320,34.180,192.871,11.230
